I	NUM	I
Dans	VER:simp	Dans
son	DET:POS	son
cabinet	NOM	cabinet
de	PRP	de
travail	NOM	travail
,	PUN	,
au	PRP:det	au
bruit	NOM	bruit
clair	ADJ	clair
et	KON	et
mécanique	ADJ	mécanique
du	PRP:det	du
piano	NOM	piano
sur	PRP	sur
lequel	PRO:REL	lequel
ses	DET:POS	son
filles	NOM	fille
exécutaient	VER:impf	exécuter
,	PUN	,
non	ADV	non
loin	ADV	loin
,	PUN	,
des	PRP:det	du
exercices	NOM	exercice
difficiles	ADJ	difficile
,	PUN	,
M	VER:pper	M
.	SENT	.
Bergeret	NAM	Bergeret
,	PUN	,
maître	NOM	maître
de	PRP	de
conférences	NOM	conférence
à	PRP	à
la	DET:ART	le
Faculté	NOM	faculté
des	PRP:det	du
lettres	NOM	lettre
,	PUN	,
préparait	VER:impf	préparer
sa	DET:POS	son
leçon	NOM	leçon
sur	PRP	sur
le	DET:ART	le
huitième	ADJ	huitième
livre	NOM	livre
de	PRP	de
l'	DET:ART	le
Énéide	NOM	Énéide
.	SENT	.
Le	DET:ART	le
cabinet	NOM	cabinet
de	PRP	de
travail	NOM	travail
de	PRP	de
M	NOM	M
.	SENT	.
Bergeret	NOM	Bergeret
n'	ADV	ne
avait	VER:impf	avoir
qu'	ADV	qu'
une	DET:ART	un
fenêtre	NOM	fenêtre
,	PUN	,
mais	KON	mais
grande	ADJ	grand
,	PUN	,
qui	PRO:REL	qui
en	PRO:PER	en
occupait	VER:impf	occuper
tout	ADV	tout
un	DET:ART	un
côté	NOM	côté
et	KON	et
qui	PRO:REL	qui
laissait	VER:impf	laisser
entrer	VER:infi	entrer
plus	ADV	plus
d'	PRP	de
air	NOM	air
que	KON	que
de	PRP	de
lumière	NOM	lumière
,	PUN	,
car	KON	car
les	DET:ART	le
croisées	NOM	croisée
en	PRO:PER	en
étaient	VER:impf	être
mal	ADV	mal
jointes	VER:pper	joindre
et	KON	et
les	DET:ART	le
vitres	NOM	vitre
offusquées	VER:pper	offusquer
par	PRP	par
un	DET:ART	un
mur	NOM	mur
haut	ADJ	haut
et	KON	et
proche	ADJ	proche
.	SENT	.
Poussée	VER:pper	pousser
contre	PRP	contre
cette	PRO:DEM	ce
fenêtre	NOM	fenêtre
,	PUN	,
la	DET:ART	le
table	NOM	table
de	PRP	de
M	NOM	M
.	SENT	.
Bergeret	NOM	Bergeret
en	PRO:PER	en
recevait	VER:impf	recevoir
les	DET:ART	le
reflets	NOM	reflet
d'	PRP	de
un	DET:ART	un
jour	NOM	jour
avare	ADJ	avare
et	KON	et
sordide	ADJ	sordide
.	SENT	.
À	PRP	à
vrai	ADJ	vrai
dire	NOM	dire
,	PUN	,
ce	PRO:DEM	ce
cabinet	NOM	cabinet
de	PRP	de
travail	NOM	travail
,	PUN	,
où	PRO:REL	où
le	DET:ART	le
maître	NOM	maître
de	PRP	de
conférences	NOM	conférence
aiguisait	VER:impf	aiguiser
ses	DET:POS	son
fines	ADJ	fin
pensées	NOM	pensée
d'	PRP	de
humanité	NOM	humanité
,	PUN	,
n'	ADV	ne
était	VER:impf	être
qu'	ADV	qu'
un	DET:ART	un
recoin	NOM	recoin
difforme	ADJ	difforme
,	PUN	,
ou	KON	ou
plutôt	ADV	plutôt
un	DET:ART	un
double	ADJ	double
recoin	NOM	recoin
derrière	PRP	derrière
la	DET:ART	le
cage	NOM	cage
du	PRP:det	du
grand	ADJ	grand
escalier	NOM	escalier
dont	PRO:REL	dont
la	DET:ART	le
rotondité	NOM	rotondité
indiscrète	ADJ	indiscret
,	PUN	,
s'	PRO:PER	se
avançant	VER:ppre	avancer
vers	PRP	vers
la	DET:ART	le
fenêtre	NOM	fenêtre
,	PUN	,
ne	ADV	ne
ménageait	VER:impf	ménager
à	PRP	à
droite	NOM	droit|droite
et	KON	et
